Event_ID,Timestamp,Vehicle_Type,Speed_kmh,Latitude,Longitude,Event_Type,Severity,Traffic_Density
5310,2024-08-26 23:59:52,Truck,10,51.098911,71.435412,Normal,Low,68.39
5311,2024-08-27 01:03:01,Truck,77,51.135797,71.54222,Congestion,High,138.34
5312,2024-08-27 01:50:06,Motorcycle,67,51.150864,71.532295,Normal,Low,83.98
5313,2024-08-27 02:30:11,Motorcycle,0,51.14714,71.490863,Normal,Low,84.14
5314,2024-08-27 02:43:13,Truck,99,51.171049,71.438689,Sudden De-celeration,High,114.37
5315,2024-08-27 03:15:37,Bus,34,51.171094,71.376981,Congestion,High,176.69
5316,2024-08-27 03:45:56,Bus,67,51.110093,71.473461,Normal,Low,79.79
5317,2024-08-27 03:48:39,Bus,118,51.147291,71.372056,Normal,Low,73.15
5318,2024-08-27 04:57:45,Car,70,51.152707,71.537558,Normal,Low,66.16
5319,2024-08-27 05:51:12,Bus,97,51.183783,71.453089,Normal,Low,63.42
5320,2024-08-27 06:12:33,Bus,116,51.139,71.474899,Normal,Low,58.99
5321,2024-08-27 08:00:50,Car,106,51.124224,71.437376,Normal,Low,55.33
5322,2024-08-27 08:06:05,Bus,28,51.154042,71.513714,Sudden De-celeration,High,96.62
5323,2024-08-27 08:07:18,Bicycle,6,51.133997,71.543278,Normal,Low,54.22
5324,2024-08-27 08:08:53,Truck,45,51.132304,71.425212,Sudden De-celeration,High,81.82
5325,2024-08-27 08:13:46,Bicycle,91,51.169609,71.526308,Sudden De-celeration,High,78.59
5326,2024-08-27 08:15:49,Truck,86,51.186142,71.447612,Normal,Low,56.79
5327,2024-08-27 08:16:36,Truck,36,51.100238,71.435693,Normal,Low,58.11
5328,2024-08-27 08:37:37,Truck,76,51.152008,71.43789,Normal,Low,60.23
5329,2024-08-27 08:42:17,Bicycle,53,51.10459,71.509527,Normal,Low,59.13
5330,2024-08-27 08:44:28,Car,47,51.09211,71.494512,Normal,Low,62.56
5331,2024-08-27 08:54:50,Bus,73,51.104659,71.440647,Accident,High,108.47
5332,2024-08-27 09:01:40,Bicycle,69,51.149022,71.358261,Normal,Low,57.5
5333,2024-08-27 09:09:29,Motorcycle,55,51.158826,71.47453,Normal,Low,60.05
5334,2024-08-27 09:14:07,Motorcycle,41,51.125292,71.479534,Normal,Low,61.55
5335,2024-08-27 09:17:02,Bus,111,51.177701,71.471977,Normal,Low,58.65
5336,2024-08-27 09:17:45,Bus,43,51.15859,71.475193,Normal,Low,63.87
5337,2024-08-27 09:38:20,Car,61,51.183337,71.455149,Normal,Low,61.13
5338,2024-08-27 09:45:13,Truck,71,51.170983,71.368409,Normal,Low,67.99
5339,2024-08-27 09:46:44,Truck,45,51.088567,71.424555,Normal,Low,65.38
5340,2024-08-27 09:53:50,Bus,37,51.157179,71.478927,Normal,Low,60.0
5341,2024-08-27 10:22:30,Bicycle,83,51.130848,71.504032,Normal,Low,63.99
5342,2024-08-27 10:38:22,Bus,111,51.198068,71.461741,Normal,Low,67.17
5343,2024-08-27 11:54:02,Bus,73,51.139323,71.525961,Normal,Low,71.72
5344,2024-08-27 13:46:23,Bicycle,88,51.114889,71.50084,Normal,Low,59.16
5345,2024-08-27 14:14:44,Motorcycle,26,51.153931,71.535402,Normal,Low,46.62
5346,2024-08-27 14:18:33,Car,4,51.150971,71.495198,Normal,Low,53.25
5347,2024-08-27 14:28:49,Car,82,51.128863,71.459298,Normal,Low,41.98
5348,2024-08-27 15:06:02,Truck,113,51.134607,71.571725,Normal,Low,36.68
5349,2024-08-27 15:15:35,Bus,106,51.133286,71.434766,Normal,Low,34.73
5350,2024-08-27 15:56:10,Car,72,51.135213,71.494442,Normal,Low,23.47
5351,2024-08-27 16:03:29,Car,70,51.14791,71.422665,Normal,Low,22.51
5352,2024-08-27 16:05:28,Motorcycle,27,51.12434,71.403545,Normal,Low,20.49
5353,2024-08-27 16:16:00,Bicycle,65,51.099416,71.463099,Normal,Low,19.84
5354,2024-08-27 16:55:46,Bicycle,91,51.135343,71.422774,Normal,Low,11.06
5355,2024-08-27 17:03:19,Truck,14,51.163142,71.46203,Normal,Low,7.54
5356,2024-08-27 17:07:27,Car,93,51.147087,71.421411,Normal,Low,6.0
5357,2024-08-27 17:18:46,Bus,101,51.135698,71.543011,Normal,Low,9.82
5358,2024-08-27 17:23:47,Bus,85,51.158413,71.411206,Normal,Low,12.67
5359,2024-08-27 17:29:43,Motorcycle,118,51.144955,71.577488,Normal,Low,1.88
5360,2024-08-27 17:30:20,Bus,86,51.143072,71.410797,Normal,Low,2.58
5361,2024-08-27 17:32:01,Truck,33,51.11536,71.483393,Normal,Low,8.61
5362,2024-08-27 17:43:41,Truck,101,51.155486,71.371477,Normal,Low,6.81
5363,2024-08-27 18:17:03,Bicycle,14,51.106901,71.397309,Normal,Low,9.11
5364,2024-08-27 18:22:38,Truck,63,51.117783,71.482014,Normal,Low,2.55
5365,2024-08-27 18:41:43,Car,102,51.182745,71.340883,Normal,Low,6.68
5366,2024-08-27 18:51:30,Bicycle,117,51.155358,71.531632,Normal,Low,1.14
5367,2024-08-27 18:53:54,Bicycle,33,51.187974,71.447741,Normal,Low,8.83
5368,2024-08-27 18:58:21,Bicycle,89,51.198276,71.458432,Normal,Low,9.51
5369,2024-08-27 19:02:44,Motorcycle,60,51.191542,71.460258,Normal,Low,3.85
5370,2024-08-27 19:22:57,Truck,111,51.122588,71.436722,Normal,Low,8.43
5371,2024-08-27 20:02:27,Bus,95,51.077935,71.387557,Normal,Low,8.14
5372,2024-08-27 20:15:04,Car,99,51.122946,71.403277,Normal,Low,13.12
5373,2024-08-27 20:31:20,Motorcycle,71,51.13276,71.417727,Normal,Low,10.32
5374,2024-08-27 20:43:11,Bicycle,76,51.141836,71.484551,Normal,Low,13.61
5375,2024-08-27 21:43:22,Truck,35,51.157865,71.445488,Normal,Low,31.92
5376,2024-08-27 21:47:08,Motorcycle,79,51.108214,71.509951,Normal,Low,31.2
5377,2024-08-27 23:08:16,Truck,73,51.170185,71.420302,Normal,Low,56.23
5378,2024-08-27 23:26:49,Truck,84,51.153202,71.44886,Normal,Low,61.69
5379,2024-08-28 01:09:05,Bus,54,51.129666,71.457463,Normal,Low,80.57
5380,2024-08-28 01:16:29,Truck,2,51.164737,71.465724,Accident,High,134.38
5381,2024-08-28 02:39:42,Bus,65,51.161456,71.467394,Normal,Low,84.78
5382,2024-08-28 02:49:20,Bus,18,51.125951,71.499461,Congestion,High,163.46
5383,2024-08-28 03:22:35,Truck,43,51.094439,71.475063,Normal,Low,78.45
5384,2024-08-28 03:22:40,Bicycle,78,51.14324,71.52747,Normal,Low,76.76
5385,2024-08-28 03:48:02,Truck,67,51.148655,71.423876,Normal,Low,73.33
5386,2024-08-28 04:23:39,Bus,12,51.157193,71.411571,Normal,Low,69.69
5387,2024-08-28 04:36:13,Car,27,51.116536,71.501473,Normal,Low,74.54
5388,2024-08-28 04:59:43,Truck,69,51.213938,71.38234,Normal,Low,72.2
5389,2024-08-28 05:46:06,Bus,69,51.138049,71.443141,Normal,Low,62.47
5390,2024-08-28 05:52:51,Bus,10,51.113325,71.431916,Normal,Low,61.07
5391,2024-08-28 06:11:45,Bus,101,51.195512,71.372838,Normal,Low,58.2
5392,2024-08-28 06:24:11,Bus,98,51.088062,71.435218,Normal,Low,58.58
5393,2024-08-28 06:27:17,Truck,96,51.131601,71.490928,Congestion,High,154.28
5394,2024-08-28 06:29:54,Car,47,51.12968,71.590986,Normal,Low,60.27
5395,2024-08-28 06:55:54,Car,89,51.11442,71.503648,Normal,Low,58.64
5396,2024-08-28 07:32:51,Bicycle,25,51.114694,71.500769,Normal,Low,62.62
5397,2024-08-28 08:11:11,Motorcycle,84,51.129479,71.48037,Normal,Low,56.28
5398,2024-08-28 08:20:27,Bus,2,51.148866,71.488209,Normal,Low,63.67
5399,2024-08-28 08:29:57,Motorcycle,37,51.14858,71.366651,Normal,Low,59.19
5400,2024-08-28 08:42:06,Bicycle,63,51.148767,71.405698,Normal,Low,57.28
5401,2024-08-28 09:16:24,Car,73,51.151246,71.494469,Normal,Low,60.9
5402,2024-08-28 09:27:25,Bus,68,51.128052,71.466739,Normal,Low,65.55
5403,2024-08-28 09:29:11,Car,61,51.121271,71.441978,Normal,Low,58.22
5404,2024-08-28 09:54:53,Bus,3,51.10646,71.449624,Normal,Low,63.23
5405,2024-08-28 09:59:53,Bicycle,9,51.139162,71.417546,Normal,Low,62.32
5406,2024-08-28 10:16:34,Bicycle,96,51.178114,71.386876,Normal,Low,67.29
5407,2024-08-28 10:28:58,Bicycle,81,51.120212,71.465401,Normal,Low,70.15
5408,2024-08-28 10:53:44,Bicycle,17,51.178778,71.410259,Normal,Low,69.76
5409,2024-08-28 11:08:15,Motorcycle,102,51.13378,71.40064,Normal,Low,69.36
5410,2024-08-28 11:13:59,Bus,45,51.115432,71.497147,Normal,Low,63.38
5411,2024-08-28 11:49:50,Motorcycle,106,51.12412,71.479079,Normal,Low,63.95
5412,2024-08-28 12:30:44,Bicycle,100,51.118589,71.492841,Sudden De-celeration,High,88.92
5413,2024-08-28 12:45:29,Bicycle,19,51.18739,71.503947,Normal,Low,65.72
5414,2024-08-28 12:59:31,Bicycle,23,51.170908,71.42173,Normal,Low,60.89
5415,2024-08-28 13:10:07,Bus,117,51.147166,71.444983,Normal,Low,59.74
5416,2024-08-28 14:36:17,Motorcycle,30,51.177721,71.429353,Normal,Low,40.79
5417,2024-08-28 16:18:13,Bus,34,51.178186,71.442651,Sudden De-celeration,Medium,55.16
5418,2024-08-28 16:43:28,Car,13,51.133408,71.413159,Normal,Low,15.45
5419,2024-08-28 17:00:44,Bicycle,102,51.248403,71.377156,Accident,Medium,41.72
5420,2024-08-28 17:01:14,Bus,26,51.134015,71.468923,Normal,Low,8.44
5421,2024-08-28 17:05:58,Car,72,51.136795,71.466644,Normal,Low,14.27
5422,2024-08-28 17:11:17,Bus,53,51.113573,71.433497,Normal,Low,7.64
5423,2024-08-28 17:12:52,Bus,13,51.129773,71.516941,Accident,Medium,54.52
5424,2024-08-28 17:21:44,Bicycle,69,51.082034,71.394226,Normal,Low,10.01
5425,2024-08-28 17:26:09,Bicycle,71,51.144485,71.428938,Normal,Low,5.16
5426,2024-08-28 17:29:04,Truck,68,51.155122,71.50257,Normal,Low,4.05
5427,2024-08-28 17:32:22,Car,12,51.1815,71.373604,Normal,Low,6.1
5428,2024-08-28 17:33:16,Bicycle,52,51.135284,71.513076,Sudden De-celeration,Low,29.45
5429,2024-08-28 17:35:33,Car,85,51.144367,71.528545,Normal,Low,1.63
5430,2024-08-28 17:43:42,Truck,69,51.104459,71.515663,Normal,Low,4.33
5431,2024-08-28 17:57:43,Bus,1,51.078004,71.387784,Congestion,High,98.24
5432,2024-08-28 18:00:25,Car,60,51.180265,71.372965,Normal,Low,8.71
5433,2024-08-28 18:06:45,Bus,106,51.144131,71.513381,Normal,Low,2.82
5434,2024-08-28 18:11:10,Bicycle,45,51.147646,71.34949,Normal,Low,4.84
5435,2024-08-28 18:11:48,Bus,83,51.132734,71.510607,Normal,Low,6.17
5436,2024-08-28 18:25:07,Bicycle,52,51.135797,71.545599,Normal,Low,5.45
5437,2024-08-28 18:31:29,Car,117,51.113499,71.464881,Normal,Low,8.07
5438,2024-08-28 18:31:54,Truck,6,51.158846,71.438732,Normal,Low,3.88
5439,2024-08-28 18:33:37,Truck,9,51.143648,71.495385,Normal,Low,4.56
5440,2024-08-28 18:35:02,Motorcycle,110,51.096715,71.417987,Normal,Low,8.4
5441,2024-08-28 18:45:14,Motorcycle,19,51.177996,71.388021,Normal,Low,7.02
5442,2024-08-28 18:54:21,Truck,106,51.140349,71.444584,Normal,Low,9.48
5443,2024-08-28 19:09:49,Bus,92,51.196066,71.431409,Normal,Low,5.56
5444,2024-08-28 19:28:49,Motorcycle,71,51.175402,71.399131,Normal,Low,1.05
5445,2024-08-28 19:45:46,Bus,9,51.216946,71.517456,Normal,Low,0.97
5446,2024-08-28 19:52:18,Bus,96,51.14459,71.528758,Normal,Low,8.76
5447,2024-08-28 20:11:39,Bicycle,23,51.183844,71.376967,Normal,Low,3.65
5448,2024-08-28 20:26:39,Truck,41,51.128153,71.438798,Normal,Low,8.63
5449,2024-08-28 20:33:06,Motorcycle,84,51.142363,71.419618,Normal,Low,10.33
5450,2024-08-28 20:37:42,Bicycle,54,51.168062,71.385485,Normal,Low,8.06
5451,2024-08-28 21:27:50,Motorcycle,11,51.194662,71.404435,Normal,Low,29.16
5452,2024-08-28 21:28:12,Truck,3,51.118564,71.466862,Normal,Low,20.24
5453,2024-08-28 21:52:30,Truck,35,51.170375,71.499523,Normal,Low,28.4
5454,2024-08-28 22:06:34,Bus,93,51.132613,71.474273,Normal,Low,32.18
5455,2024-08-28 22:28:21,Bicycle,109,51.210582,71.503718,Normal,Low,38.85
5456,2024-08-28 22:29:41,Truck,87,51.194472,71.43521,Normal,Low,40.39
5457,2024-08-28 22:55:38,Truck,71,51.213443,71.386066,Normal,Low,49.46
5458,2024-08-28 23:09:48,Motorcycle,105,51.11882,71.50701,Sudden De-celeration,High,89.06
5459,2024-08-29 00:05:30,Car,54,51.132311,71.436683,Normal,Low,72.91
5460,2024-08-29 00:07:11,Motorcycle,41,51.158161,71.476394,Normal,Low,68.52
5461,2024-08-29 00:27:28,Truck,60,51.133948,71.43034,Normal,Low,70.29
5462,2024-08-29 00:33:59,Bus,53,51.149414,71.421791,Normal,Low,76.19
5463,2024-08-29 00:41:27,Motorcycle,74,51.169367,71.408024,Normal,Low,75.98
5464,2024-08-29 02:30:36,Truck,43,51.117129,71.404249,Normal,Low,86.94
5465,2024-08-29 03:29:32,Bus,3,51.151013,71.544987,Normal,Low,80.32
5466,2024-08-29 04:58:24,Bicycle,0,51.133894,71.431175,Normal,Low,70.87
5467,2024-08-29 05:11:44,Motorcycle,85,51.11312,71.433326,Normal,Low,70.54
5468,2024-08-29 05:42:57,Motorcycle,18,51.152744,71.415462,Normal,Low,64.22
5469,2024-08-29 06:05:51,Bus,16,51.095915,71.42357,Normal,Low,58.28
5470,2024-08-29 06:29:53,Motorcycle,51,51.181195,71.417136,Normal,Low,63.43
5471,2024-08-29 06:31:31,Motorcycle,79,51.086691,71.41584,Normal,Low,57.34
5472,2024-08-29 06:31:55,Bus,19,51.146741,71.530116,Normal,Low,60.29
5473,2024-08-29 06:41:41,Bicycle,81,51.186307,71.352345,Congestion,High,133.18
5474,2024-08-29 07:01:16,Motorcycle,98,51.111588,71.521762,Normal,Low,55.57
5475,2024-08-29 07:07:37,Motorcycle,24,51.107523,71.529487,Congestion,High,152.85
5476,2024-08-29 08:05:22,Car,13,51.193233,71.46275,Normal,Low,58.11
5477,2024-08-29 08:28:02,Bus,96,51.180452,71.432329,Normal,Low,58.63
5478,2024-08-29 08:31:37,Truck,5,51.152708,71.430026,Normal,Low,58.94
5479,2024-08-29 08:31:53,Truck,24,51.173464,71.397413,Normal,Low,58.67
5480,2024-08-29 08:34:19,Bus,113,51.147846,71.423125,Normal,Low,62.07
5481,2024-08-29 08:35:25,Car,66,51.129669,71.457441,Normal,Low,56.49
5482,2024-08-29 09:07:03,Truck,49,51.161673,71.403798,Normal,Low,58.79
5483,2024-08-29 09:11:07,Truck,87,51.162095,71.514123,Normal,Low,60.28
5484,2024-08-29 09:25:07,Bicycle,51,51.15574,71.444166,Normal,Low,65.33
5485,2024-08-29 09:33:05,Motorcycle,20,51.112506,71.47593,Normal,Low,64.99
5486,2024-08-29 09:56:38,Bus,111,51.089806,71.472545,Normal,Low,60.23
5487,2024-08-29 10:02:01,Car,105,51.154685,71.478963,Normal,Low,59.54
5488,2024-08-29 11:17:55,Truck,12,51.107782,71.460767,Normal,Low,69.69
5489,2024-08-29 12:00:17,Car,117,51.139269,71.393835,Sudden De-celeration,High,81.25
5490,2024-08-29 12:42:42,Bus,41,51.103864,71.40788,Normal,Low,66.62
5491,2024-08-29 12:43:15,Motorcycle,38,51.1488,71.519125,Normal,Low,59.44
5492,2024-08-29 12:44:18,Bus,0,51.119582,71.456553,Normal,Low,66.33
5493,2024-08-29 13:23:35,Bus,58,51.122867,71.400765,Normal,Low,62.61
5494,2024-08-29 13:30:59,Car,20,51.164545,71.519986,Normal,Low,59.58
5495,2024-08-29 14:12:44,Car,31,51.177119,71.391551,Normal,Low,48.78
5496,2024-08-29 14:30:51,Motorcycle,20,51.16158,71.515136,Normal,Low,47.3
5497,2024-08-29 15:01:07,Car,96,51.14187,71.387751,Normal,Low,40.35
5498,2024-08-29 15:45:49,Car,101,51.160838,71.46889,Normal,Low,24.13
5499,2024-08-29 16:08:09,Bicycle,88,51.135978,71.549637,Normal,Low,23.91
5500,2024-08-29 16:12:06,Car,82,51.166362,71.502335,Normal,Low,21.95
5501,2024-08-29 16:19:00,Bus,48,51.197921,71.387595,Sudden De-celeration,Medium,40.57
5502,2024-08-29 16:21:20,Motorcycle,111,51.162884,71.452735,Normal,Low,21.6
5503,2024-08-29 17:03:37,Bicycle,73,51.132161,71.400115,Normal,Low,12.39
5504,2024-08-29 17:04:13,Bicycle,15,51.1018,71.432901,Normal,Low,6.55
5505,2024-08-29 17:04:57,Truck,4,51.172715,71.411591,Accident,Medium,60.45
5506,2024-08-29 17:13:03,Truck,34,51.13324,71.398428,Normal,Low,9.0
5507,2024-08-29 17:17:35,Motorcycle,16,51.088116,71.487418,Normal,Low,4.97
5508,2024-08-29 17:30:35,Truck,49,51.124541,71.521584,Normal,Low,9.64
5509,2024-08-29 17:39:11,Bicycle,16,51.190899,71.458725,Normal,Low,1.03
5510,2024-08-29 17:45:16,Motorcycle,22,51.127892,71.493446,Normal,Low,8.21
5511,2024-08-29 17:54:10,Truck,36,51.17742,71.353984,Sudden De-celeration,Low,25.94
5512,2024-08-29 17:56:00,Car,61,51.125977,71.469565,Normal,Low,6.8
5513,2024-08-29 17:56:48,Truck,87,51.096937,71.451211,Normal,Low,3.63
5514,2024-08-29 18:05:04,Truck,78,51.150657,71.546492,Normal,Low,0.23
5515,2024-08-29 18:11:52,Truck,31,51.174848,71.428362,Normal,Low,4.14
5516,2024-08-29 18:18:01,Bicycle,84,51.163995,71.448986,Normal,Low,8.88
5517,2024-08-29 18:23:14,Truck,74,51.145164,71.426716,Normal,Low,5.51
5518,2024-08-29 18:26:18,Bicycle,81,51.148756,71.366019,Normal,Low,9.65
5519,2024-08-29 18:28:11,Truck,79,51.185021,71.494171,Normal,Low,7.91
5520,2024-08-29 18:32:19,Bicycle,81,51.155325,71.582143,Normal,Low,2.77
5521,2024-08-29 18:51:01,Bicycle,12,51.153688,71.430869,Normal,Low,6.93
5522,2024-08-29 19:01:26,Car,37,51.163151,71.462001,Normal,Low,2.31
5523,2024-08-29 20:07:24,Motorcycle,10,51.088784,71.488947,Normal,Low,6.74
5524,2024-08-29 20:24:27,Bicycle,58,51.08418,71.432124,Normal,Low,12.55
5525,2024-08-29 20:33:13,Bus,74,51.17638,71.437321,Normal,Low,15.88
5526,2024-08-29 21:12:07,Truck,21,51.089342,71.437764,Normal,Low,21.79
5527,2024-08-29 21:42:20,Truck,51,51.183422,71.444094,Normal,Low,33.64
5528,2024-08-29 22:29:27,Car,28,51.121543,71.48946,Normal,Low,47.2
5529,2024-08-29 22:50:33,Truck,74,51.200393,71.461264,Normal,Low,50.82
5530,2024-08-29 23:05:45,Car,101,51.129239,71.439226,Normal,Low,53.4
5531,2024-08-29 23:49:57,Bus,89,51.137357,71.466481,Normal,Low,63.47
5532,2024-08-30 00:05:49,Bicycle,103,51.087952,71.467234,Normal,Low,73.09
5533,2024-08-30 00:25:14,Bus,101,51.152517,71.446046,Normal,Low,73.57
5534,2024-08-30 00:57:21,Motorcycle,18,51.172726,71.410103,Normal,Low,76.97
5535,2024-08-30 01:03:49,Truck,48,51.146959,71.423289,Normal,Low,77.72
5536,2024-08-30 01:24:08,Motorcycle,86,51.117581,71.466199,Normal,Low,83.32
5537,2024-08-30 01:30:59,Bus,73,51.153582,71.506609,Normal,Low,84.07
5538,2024-08-30 02:07:01,Bicycle,26,51.182148,71.38544,Normal,Low,81.93
5539,2024-08-30 02:12:52,Bicycle,11,51.105792,71.458214,Normal,Low,78.2
5540,2024-08-30 02:41:15,Bus,40,51.178351,71.39901,Normal,Low,80.19
5541,2024-08-30 03:03:59,Bus,10,51.101981,71.422697,Normal,Low,82.03
5542,2024-08-30 03:45:25,Truck,21,51.232284,71.373896,Normal,Low,81.82
5543,2024-08-30 03:51:55,Bicycle,28,51.192669,71.414255,Normal,Low,73.12
5544,2024-08-30 04:24:07,Bus,114,51.106927,71.459877,Normal,Low,72.06
5545,2024-08-30 04:40:34,Bus,75,51.183382,71.383415,Normal,Low,68.92
5546,2024-08-30 05:40:20,Car,88,51.167926,71.422458,Normal,Low,61.94
5547,2024-08-30 05:48:03,Motorcycle,15,51.121266,71.491202,Normal,Low,69.2
5548,2024-08-30 05:54:01,Bus,21,51.107174,71.501233,Accident,High,96.14
5549,2024-08-30 06:10:17,Truck,87,51.162547,71.428259,Normal,Low,62.95
5550,2024-08-30 06:10:41,Motorcycle,14,51.173517,71.443697,Normal,Low,58.77
5551,2024-08-30 07:02:38,Motorcycle,54,51.135952,71.549048,Normal,Low,60.5
5552,2024-08-30 07:41:48,Bicycle,103,51.192121,71.404515,Normal,Low,57.8
5553,2024-08-30 08:16:25,Bus,68,51.161267,71.441599,Normal,Low,61.49
5554,2024-08-30 08:18:10,Truck,81,51.13487,71.569756,Normal,Low,62.29
5555,2024-08-30 08:19:55,Truck,114,51.148165,71.410466,Normal,Low,61.5
5556,2024-08-30 08:31:04,Truck,6,51.152368,71.413322,Normal,Low,57.96
5557,2024-08-30 08:33:11,Truck,29,51.183215,71.367403,Normal,Low,60.9
5558,2024-08-30 08:44:43,Bicycle,106,51.174544,71.479395,Normal,Low,55.83
5559,2024-08-30 08:45:10,Truck,20,51.145561,71.424927,Normal,Low,59.1
5560,2024-08-30 08:50:01,Truck,78,51.126722,71.476305,Normal,Low,64.21
5561,2024-08-30 08:59:26,Bicycle,98,51.143026,71.410779,Normal,Low,64.68
5562,2024-08-30 09:06:22,Truck,104,51.102311,71.434957,Normal,Low,61.11
5563,2024-08-30 09:09:17,Motorcycle,58,51.176296,71.437345,Normal,Low,65.61
5564,2024-08-30 09:09:18,Car,77,51.112604,71.496127,Normal,Low,63.38
5565,2024-08-30 09:13:35,Bicycle,82,51.176754,71.392363,Normal,Low,58.4
5566,2024-08-30 09:21:17,Car,78,51.155801,71.500789,Normal,Low,57.29
5567,2024-08-30 09:21:40,Truck,106,51.120111,71.462342,Normal,Low,61.72
5568,2024-08-30 09:26:43,Bus,38,51.128149,71.405178,Normal,Low,57.94
5569,2024-08-30 09:29:05,Truck,55,51.128363,71.393544,Normal,Low,66.94
5570,2024-08-30 09:43:23,Bicycle,22,51.175028,71.485901,Normal,Low,64.56
5571,2024-08-30 09:47:52,Bicycle,117,51.113518,71.464888,Normal,Low,63.84
5572,2024-08-30 09:48:38,Car,83,51.181089,71.35597,Sudden De-celeration,High,75.62
5573,2024-08-30 09:57:46,Truck,77,51.165697,71.45398,Normal,Low,62.45
5574,2024-08-30 09:59:00,Bicycle,90,51.110837,71.488772,Normal,Low,60.76
5575,2024-08-30 10:16:40,Bus,44,51.123681,71.426435,Normal,Low,61.64
5576,2024-08-30 11:06:17,Truck,47,51.123421,71.428106,Normal,Low,67.27
5577,2024-08-30 11:16:33,Bus,53,51.158199,71.372683,Normal,Low,69.44
5578,2024-08-30 11:20:32,Motorcycle,67,51.167637,71.445735,Normal,Low,63.53
5579,2024-08-30 11:27:09,Truck,93,51.185344,71.385458,Normal,Low,64.56
5580,2024-08-30 11:41:53,Truck,58,51.123484,71.478827,Normal,Low,66.92
5581,2024-08-30 12:08:33,Car,74,51.103112,71.453934,Normal,Low,70.34
5582,2024-08-30 12:18:53,Truck,91,51.129223,71.458459,Normal,Low,67.83
5583,2024-08-30 12:49:13,Bicycle,13,51.130785,71.45035,Normal,Low,68.32
5584,2024-08-30 12:55:50,Bus,116,51.134893,71.503858,Normal,Low,63.01
5585,2024-08-30 13:03:17,Car,44,51.140021,71.524376,Normal,Low,63.61
5586,2024-08-30 13:18:49,Truck,63,51.122731,71.481259,Normal,Low,55.68
5587,2024-08-30 13:52:19,Car,100,51.169047,71.495147,Normal,Low,54.39
5588,2024-08-30 14:09:52,Bicycle,70,51.162416,71.483442,Normal,Low,51.63
5589,2024-08-30 14:10:22,Bus,23,51.179071,71.391752,Normal,Low,48.49
5590,2024-08-30 14:59:34,Truck,36,51.165569,71.464852,Normal,Low,37.36
5591,2024-08-30 15:50:34,Bus,26,51.147166,71.4027,Normal,Low,26.41
5592,2024-08-30 16:06:27,Car,89,51.172833,71.39959,Normal,Low,19.8
5593,2024-08-30 16:38:58,Motorcycle,27,51.171229,71.423897,Normal,Low,16.22
5594,2024-08-30 17:08:42,Motorcycle,23,51.19009,71.45682,Normal,Low,8.07
5595,2024-08-30 17:10:04,Bus,41,51.137889,71.401528,Normal,Low,11.31
5596,2024-08-30 17:14:14,Car,8,51.126653,71.424927,Normal,Low,13.94
5597,2024-08-30 17:20:00,Car,56,51.147711,71.530674,Normal,Low,7.71
5598,2024-08-30 17:26:51,Bus,65,51.185076,71.359807,Normal,Low,9.34
5599,2024-08-30 17:28:34,Bicycle,46,51.136284,71.55921,Normal,Low,5.71
5600,2024-08-30 17:31:39,Truck,85,51.167579,71.456647,Normal,Low,8.26
5601,2024-08-30 17:37:47,Bus,120,51.137354,71.416381,Normal,Low,4.86
5602,2024-08-30 17:44:23,Bicycle,50,51.137233,71.472479,Normal,Low,4.96
5603,2024-08-30 17:48:58,Motorcycle,33,51.123302,71.539958,Normal,Low,0.05
5604,2024-08-30 17:53:32,Car,88,51.090203,71.464689,Normal,Low,5.04
5605,2024-08-30 17:55:50,Bicycle,74,51.181401,71.441698,Normal,Low,5.31
5606,2024-08-30 17:57:05,Motorcycle,1,51.181383,71.385315,Normal,Low,6.54
5607,2024-08-30 18:02:29,Motorcycle,33,51.106142,71.408683,Normal,Low,8.15
5608,2024-08-30 18:15:16,Truck,74,51.134453,71.572868,Normal,Low,8.56
5609,2024-08-30 18:16:48,Truck,11,51.179552,71.42333,Normal,Low,2.52
5610,2024-08-30 18:18:08,Motorcycle,18,51.148071,71.382053,Normal,Low,9.89
5611,2024-08-30 18:24:09,Motorcycle,45,51.17595,71.411975,Normal,Low,6.82
5612,2024-08-30 18:29:02,Bus,6,51.134767,71.441371,Normal,Low,9.67
5613,2024-08-30 18:29:11,Car,72,51.123771,71.425849,Normal,Low,6.96
5614,2024-08-30 18:30:03,Car,81,51.096069,71.422496,Normal,Low,4.66
5615,2024-08-30 18:43:47,Motorcycle,16,51.154565,71.45241,Normal,Low,7.9
5616,2024-08-30 18:52:02,Motorcycle,25,51.163515,71.409694,Normal,Low,6.23
5617,2024-08-30 18:53:31,Motorcycle,90,51.199193,71.356845,Normal,Low,5.82
5618,2024-08-30 18:54:51,Bicycle,0,51.119497,71.473038,Normal,Low,9.37
5619,2024-08-30 18:57:06,Truck,37,51.186935,71.343947,Congestion,High,89.5
5620,2024-08-30 19:29:37,Motorcycle,61,51.163867,71.459736,Normal,Low,1.75
